title,contents,page_url,char_count,word_count
Description,"Data files to be stored can be specified either in an input list file (-f) or
by specifying the path to the top of a directory tree containing files to be
stored. All symbolic links are ignored (see note below). In both cases, the
system will analyse the request and create a **batch** , identified by a
`BATCH ID`, which can later be used to retrieve that set of files from
storage. Although the main ""put"" operation is asynchronous (and does not
require you to maintain a terminal connection for its duration), the initial
registration step, which creates the BATCH ID is synchronous, so you should
wait for this step to complete before disconnecting.
Given current resources, all users of Elastic Tape share the current
throughput capacity of about 25 TB/day, which may increase over time. Please
consider this when organising your input batches and expectations of
completion time. Large numbers of small files will degrade performance.
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#description,941,157
Options,"option | details
---|---  
-v  |  Verbose output
-l LOGFILE  |  Log file in which to record process output
-f LISTFILE  |  Text file containing ABSOLUTE paths of files to be stored, 1 file per line. NB Files and directory names are case-sensitive. The list should not contain any blank lines or extraneous white space.
-w WORKSPACE  |  Name of the group workspace to use. Overrides default set in config file. Case sensitive.
DIR  |  ABSOLUTE path to top of directory tree containing files to be stored  
-c  |  Continue if errors encountered.
-t tag  |  Tag batch with descriptive label meaningful to user. Should be single one-word string. Appears as ""Batch name"" in ET alert output and ""Tag"" in et_ls output.
{.table .table-striped}
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#options,736,124
Example usage,"Simple case, using a file input.list which contains paths of all the files to
be included in the batch:
{{<command user=""user"" host=""et"">}}
et_put.py -v -l et_put.log -f input.list -w myworkspace
{{</command>}}
In the following example, the `-c`option is used to continue on errors. One
error that may be encountered is that a file already exists in the system
(e.g. has already been ""put""). This option causes the system to ignore any
errors and continue with the transfer. Note that this should not be used by
default (we would rather know about errors and fix them!)
{{<command user=""user"" host=""et"">}}
et_put.py -v -l et_put.log -f input.list -w myworkspace -c
{{</command>}}
Alternative usage specifying a directory beneath which all files / directories
will be included. In this case the directory must be the last parameter in the
command:
{{<command user=""user"" host=""et"">}}
et_put.py -v -l et_put.log -w myworkspace /group_workspaces/jasmin/myworkspace/mydir
{{</command>}}
**Symbolic links:** Attempting to include symbolic links in an et_put
operation should cause an error. You can override this with the `-c` option
(although this will ignore ALL errors), but a better solution is to generate a
list file as in the first two examples above. If this list file is generated
with a command like `find <path> -type f > listfile.txt`, then referring to it
in the et_put command will ensure that only those files are included in the
batch. You can then keep the list file (perhaps named as per the resulting
batch ID for your own records.
* * *
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#example-usage,1552,249
et_get.py,"Retrieve data from tape
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#et_get.py,24,4
Synopsis,"et_get.py [-v] [-l LOGFILE] [-b BATCHID | -f FILELIST] [-w WORKSPACE] [-r DIR] [-t MAXPROC]
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#synopsis,92,15
Description,"Data files to be retrieved should be specified by referring to the `batch ID`
of the batch in which they were stored. If files have been stored by
specifying an absolute path e.g. `/group_workspaces/jasmin/myworkspace/mydir`,
the retrieval process will not write the retrieved files to the same location
but a new location specified by `DIR`. The final part of the relative path
needs to correspond with the first part of the absolute path of the stored
files, e.g. `group_workspaces`
Proposed best-practice is to create a temporary directory for retrieved data
within your workspace, e.g. `/group_workspaces/jasmin/myworkspace/ettmp` and
to do the initial retrieval into that directory. Once you are satisfied that
the retrieval has completed correctly, data can be moved back to their
original location in the workspace. NB if you need additional storage space
for this, please see [requesting resources]({{% ref ""requesting-resources"" %}}).
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#description,944,141
Options,"option | details
---|---  
-v  |  Verbose output
-l LOGFILE  |  Log file in which to record process output. Note that the log file location must be capable of accepting multi-threaded input, or this parameter should be omitted and instead the output from the et_get command be piped to the log file from stdout
-b BATCHID  |  ID of batch to be retrieved
-f FILELIST  |  A list of individual files to be retrieved, with one file per line. Note that:<br>- entries in the list must contain the full name of the file, including path, just as it was archived<br>- the list should not contain blank lines or any extraneous white space.
-w WORKSPACE  |  name of the group workspace to use. Overrides default set in config file. Case sensitive.
-r DIR  |  ABSOLUTE path of retrieval location
-t MAXPROC  |  Maximum number of worker processes to use in retrieval. MAXPROC recommended to be between 5 and 10. Please feed back your experience of performance improvement with this feature.
{.table .table-striped}
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#options,1002,171
Example usage,"{{<command user=""user"" host=""et"">}}
cd /group_workspaces/jasmin/myworkspace
mkdir ettmp
et_get.py -v -l et_get.log -w myworkspace -b 507 -r /group_workspaces/jasmin/myworkspace/ettmp
{{</command>}}
At this point, data will be transferred into the specified retrieval
directory. Files and directories will be restored with their ABSOLUTE path
below the retrieval directory. NB this is a synchronous process and you will
need to keep your terminal window open to ensure it completes (or run within
the `screen` command if you are familiar with this).
When the retrieval process has finished, you should satisfy yourself that it
is correct (using your preferred method). When this is the case, you can move
the data to the required location as shown below:
{{<command user=""user"" host=""et"">}}
mv /group_workspaces/jasmin/myworkspace/ettmp/group_workspaces/jasmin/myworkspace/* /group_workspaces/jasmin/myworkspace
{{</command>}}
* * *
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#example-usage,932,121
et_rm.py,"Remove data from tape
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#et_rm.py,22,4
Synopsis,"et_rm.py [-v] -b BATCHID [-w WORKSPACE]
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#synopsis,40,6
Description,"Deletes the files in the specified batch from the Elastic Tape system.
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#description,71,12
Options,"option | details
---|---
-v  |  Verbose output
-b BATCHID  |  ID of batch to be removed   
-w WORKSPACE  |  name of the group workspace to use. Overrides default set in config file. Case sensitive.
{.table .table-striped}
Example usage:
{{<command user=""user"" host=""et"">}}
et_rm.py -v -b 507
{{</command>}}
* * *
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#options,313,50
et_ls.py,"List holdings on tape
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#et_ls.py,22,4
Synopsis,"et_ls.py [-h] [-X XMLSOURCE] [-H] [-b BATCHID] [-w WORKSPACE] [-L {file,batch,workspace}] [-F {text}]
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#synopsis,102,13
Description,"Lists the holdings of a workspace within Elastic Tape at the file, batch or
workspace level.
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#description,93,16
Options,"option | details
---|---
-h, --help  |  show this help message and exit
-x XMLSOURCE --xmlsource XMLSOURCE  |  Base XML source, if not default. Note that this has to be compatible with the current base source currently, so can’t be pointed at files, for example
-H --headerWanted  |  Print headers showing column names for text output
-b BATCHID --batchid BATCHID  |  ID of batch by which to filter results
-w WORKSPACE  |  Name of the group workspace to use. Overrides default set in config file. Case sensitive.
-L {file, batch, workspace} --outputLevel {file, batch, workspace}  |  Level of detail to display for results (default is ""workspace"")
-F {text} --outputFormat {text}  |  Format to use for the display of results
{.table .table-striped}
Example usage:
{{<command user=""user"" host=""et"">}}
et_ls.py -w myworkspace -H -L file -b 504
{{</command>}}
Works with the workspace ""myworkspace"", selects display of headers in output,
results at file level, filter by batchid 504 (i.e. shows the files present in
ET in the given batch.)
{{<command user=""user"" host=""et"">}}
et_ls.py -w myworkspace -H -L batch
{{</command>}}
Works with the workspace ""myworkspace"", selects display of headers in output,
results at batch level (i.e. shows the batches present in ET holdings for this
workspace.)
",https://help.jasmin.ac.uk/docs/short-term-project-storage/secondary-copy-using-elastic-tape#options,1294,201
