title,contents,page_url,char_count,word_count
Install your MOOSE credentials file,"You can `scp` the file via a JASMIN transfer server, make sure the credentials
file is called `moose`, and you must run the `moo install` command on `mass-
cli.jasmin.ac.uk` to set it up for you.
{{< alert type=""info"" >}}
The external moose client has improved security settings, so **you
must use the `moo install` command** to put your moose credentials file in the
correct place in order to get remote access to work. This can only be done on
the client machine mass-cli.jasmin.ac.uk. The credentials file is also changed
by the running of moo install, so this process can be run only once.
{{< /alert >}}
{{<command user=""user"" host=""localhost"">}}
scp moose <userid>@xfer1.jasmin.ac.uk:~/moose
ssh -A -X <userid>@login1.jasmin.ac.uk
{{</command>}}
{{<command user=""user"" host=""login1"">}}
ssh -X <userid>@mass-cli.jasmin.ac.uk
{{</command>}}
{{<command user=""user"" host=""mass-cli"">}}
ls -l ~/moose  
(out)-rwx------ 1 <userid> users 511 Jul  3 13:45 /home/users/<userid>/moose
moo install  
(out)### passwd, command-id=148593088         
(out)Your password is due to expire in -1 day(s).    
(out)A new password can be generated using 'moo passwd -r'.          
ls -l ~/.moosedir/moose  
(out)-rw------- 1 <userid> users 511 Jul  3 13:45 /home/users/<userid>/.moosedir/moose
{{</command>}}
Having run these commands on the client machine, the moose file will have
disappeared from your home directory, but a .moosedir directory will have been
created, this will contain a new moose file, an install.log file, and once you
start making MOOSE queries, a moose-external-client.log will be created.
",https://help.jasmin.ac.uk/docs/mass/setting-up-your-jasmin-account-for-access-to-mass#install-your-moose-credentials-file,1598,224
Test use of the locally installed MOOSE client,"{{<command user=""user"" host=""mass-cli"">}}
which moo  
(out)/opt/moose/external-client-version-wrapper/bin/moo   
moo si  
(out)<system information appears here>  
moo help  
(out)<help details appear here>      
moo projlist  
(out)<list of projects appears here>
{{</command>}}
You have now successfully accessed MASS from JASMIN!
If you are new to MOOSE, you might like to read the 
[User Guide]({{< ref ""moose-the-mass-client-user-guide"" >}}) next.
",https://help.jasmin.ac.uk/docs/mass/setting-up-your-jasmin-account-for-access-to-mass#test-use-of-the-locally-installed-moose-client,452,52
Introduction,"This article describes how to configure Cross-Origin Resource Sharing (CORS) on a JASMIN Caringo S3 object store.
",https://help.jasmin.ac.uk/docs/short-term-project-storage/configuring-cors-for-object-storage#introduction,114,17
S3 CORS configuration,"JASMIN's DataCore (previously Caringo) S3 object storage allows domain owners to configure Cross-Origin Resource Sharing (CORS) at bucket level. This article assumes you have read the {{<link ""using-the-jasmin-object-store"">}}this help article{{</link>}} which introduces the object store and the use of the `s3cmd` command line tool.
",https://help.jasmin.ac.uk/docs/short-term-project-storage/configuring-cors-for-object-storage#s3-cors-configuration,335,44
Prerequisites,"You will need a valid S3 Token ID and Secret Key for the domain that you wish to modify.
e.g.
key will not be displayed again!
Token ID: <The Token for your Domain>
S3 Secret Key: <The Secret for your Domain>
Expiration Date: 2024-02-13
Owner: <Your JASMIN ID>
Description: test
See using s3cmd for instructions on generating these.
",https://help.jasmin.ac.uk/docs/short-term-project-storage/configuring-cors-for-object-storage#prerequisites,333,58
CORS XML Configuration File,"CORS configuration is set on the S3 bucket using an XML file format, as shown below:
<CORSConfiguration>
   <CORSRule>
      <AllowedOrigin>http://www.example1.com</AllowedOrigin>
      <AllowedMethod>PUT</AllowedMethod>
      <AllowedMethod>POST</AllowedMethod>
      <AllowedMethod>DELETE</AllowedMethod>
      <AllowedHeader>*</AllowedHeader>
   </CORSRule>
   <CORSRule>
      <AllowedOrigin>http://www.example2.com</AllowedOrigin>
      <AllowedMethod>PUT</AllowedMethod>
      <AllowedMethod>POST</AllowedMethod>
      <AllowedMethod>DELETE</AllowedMethod>
      <AllowedHeader>*</AllowedHeader>
   </CORSRule>
   <CORSRule>
      <AllowedOrigin>*</AllowedOrigin>
      <AllowedMethod>GET</AllowedMethod>
   </CORSRule>
</CORSConfiguration>
The above example shows a configuration which allows CORS access from external web sites www.example1.com and www.example2.com.
You can create a new file on your filesystem to store your CORS configuration using the above example as a reference. In the next step, you'll learn how to apply this file to your bucket.
",https://help.jasmin.ac.uk/docs/short-term-project-storage/configuring-cors-for-object-storage#cors-xml-configuration-file,1063,88
Applying CORS Settings to a Bucket,"To apply the CORS XML file you've created, you can use any S3 compatible client to set the CORS configuration.
The following example uses `s3cmd` on a Linux system.
First confirm that your `s3cmd` settings are correct by showing the `info` of the bucket.
e.g.
{{<command>}}
s3cmd info s3://testbin1
(out)s3://testbin1/ (bucket):
(out)   Location:  objectstore4.jc.rl.ac.uk
(out)   Payer:     none
(out)   Expiration Rule: none
(out)   Policy:    {
(out)                ""Version"":""2008-10-17"",
(out)                ""Id"":""testbin1 Policy"",
(out)                ""Statement"": [
(out)                  {
(out)                    ""Sid"":""1: Full access for Users"",
(out)                    ""Effect"":""Allow"",
(out)                    ""Principal"":{""anonymous"":[""*""]},
(out)                    ""Action"":[""*""],
(out)                    ""Resource"":""*""
(out)                  },
(out)                  {
(out)                    ""Sid"":""2: Read-only access for Everyone"",
(out)                    ""Effect"":""Allow"",
(out)                    ""Principal"":{""anonymous"":[""*""]},
(out)                    ""Action"":[""GetObject"",""GetBucketCORS""],
(out)                    ""Resource"":""*""
(out)                  }
(out)                ]
(out)              }
(out)   CORS:      none
(out)   ACL:       ahuggan: FULL_CONTROL
{{</command>}}
This example shows a bucket which currently doesn't have a CORS policy set. Specifically, this is the section we're interested in:
   CORS:      none
In this example, we'll set a simple ""allow all"" CORS configuration. We've already created a file named `test-cors-file` which we will be uploading to the bucket:
<CORSConfiguration>
  <CORSRule>
    <AllowedOrigin>*</AllowedOrigin>
    <AllowedMethod>GET</AllowedMethod>
    <AllowedMethod>HEAD</AllowedMethod>
    <AllowedHeader>*</AllowedHeader>
  </CORSRule>
</CORSConfiguration>
Using the `s3cmd` command, we apply the CORS XML file to our S3 bucket:
{{<command>}}
s3cmd setcors test-cors-file s3://testbin1
{{</command>}}
(your S3 address will be different to the one shown here)
We can now run the info command to confirm that the CORS configuration from our file has been set on the bucket:
{{<command>}}
s3cmd info s3://testbin1
(out)s3://testbin1/ (bucket):
(out)   Location:  objectstore4.jc.rl.ac.uk
(out)   Payer:     none
(out)   Expiration Rule: none
(out)   Policy:    {
(out)                ""Version"":""2008-10-17"",
(out)                ""Id"":""testbin1 Policy"",
(out)                ""Statement"": [
(out)                  {
(out)                    ""Sid"":""1: Full access for Users"",
(out)                    ""Effect"":""Allow"",
(out)                    ""Principal"":{""anonymous"":[""*""]},
(out)                    ""Action"":[""*""],
(out)                    ""Resource"":""*""
(out)                  },
(out)                  {
(out)                    ""Sid"":""2: Read-only access for Everyone"",
(out)                    ""Effect"":""Allow"",
(out)                    ""Principal"":{""anonymous"":[""*""]},
(out)                    ""Action"":[""GetObject"",""GetBucketCORS""],
(out)                    ""Resource"":""*""
(out)                  }
(out)                ]
(out)              }
(out)   CORS:      <CORSConfiguration>
(out)                <CORSRule>
(out)                  <AllowedOrigin>*</AllowedOrigin>
(out)                  <AllowedMethod>HEAD</AllowedMethod>
(out)                  <AllowedMethod>GET</AllowedMethod>
(out)                  <AllowedHeader>*</AllowedHeader>
(out)                </CORSRule>
(out)              </CORSConfiguration>
(out)   ACL:       ahuggan: FULL_CONTROL
{{</command>}}
To delete the CORS config from the bucket, we can run the following command:
{{<command>}}
s3cmd delcors s3://testbin1
(out)s3://testbin1/: CORS deleted
{{</command>}}
",https://help.jasmin.ac.uk/docs/short-term-project-storage/configuring-cors-for-object-storage#applying-cors-settings-to-a-bucket,3731,341
Elastic Tape command-line interface hints,"{{<alert type=""info"">}}
- Information below relates to the Elastic Tape command-line tools. The [JDMA]({{<ref ""jdma"">}}) system provides a better interface for putting/retrieving data into the Elastic Tape System)
- A new system called [NLDS](https://techblog.ceda.ac.uk/2022/03/09/near-line-data-store-intro.html) is coming very shortly (as of Feb 2023) and will eventually replace both of these.
{{</alert>}}
This article explains the return codes of certain Elastic Tape (ET) commands.
",https://help.jasmin.ac.uk/docs/short-term-project-storage/elastic-tape-command-line-interface-hints,489,62
et_put.py,"Command-line tool to register large numbers of files for upload to Elastic
Tape
",https://help.jasmin.ac.uk/docs/short-term-project-storage/elastic-tape-command-line-interface-hints#et_put.py,80,13
Return codes,"rc 0: normal exit    
rc 1: error in start up parameters    
rc 2: error processing list
{{<alert type=""danger"">}}
When writing data to the ET system, it is very important that data remains in place on disk, in the location where ET expects to find them, until the status of the batch in question has reached `CACHED_SYNCED` or `SYNCED`.  This means that the data have actually been written to tape, but is not the case until that status is shown.
The location where ET expects to find the files will be specified in the `LISTFILE` that the user supplied to the `et_put.py` command, or all files and directories under the `DIR`.  The status of user's batches can be checked by going to the webpage: http://et-monitor.fds.rl.ac.uk/et_user/ET_AlertWatch.php. You need to be logged into JASMIN to see this webpage, via the [nx-login servers](/docs/interactive-computing/graphical-linux-desktop-access-using-nx/), and use Firefox as the web browser.
Deleting the data from disk prematurely can cause problems for the ET system as a whole (impacting other users) so please be careful with this aspect.
{{</alert>}}
",https://help.jasmin.ac.uk/docs/short-term-project-storage/elastic-tape-command-line-interface-hints#return-codes,1110,173
et_get.py,"Command-line tool to download large numbers of files from Elastic Tape
",https://help.jasmin.ac.uk/docs/short-term-project-storage/elastic-tape-command-line-interface-hints#et_get.py,71,11
Return codes,"0: normal exit
1: error in start up parameters
2: cannot write to target directory
3: error received during download
4: closed by interrupt (^c probably)
5: completed with ""bad files"" (see list via stderr)
",https://help.jasmin.ac.uk/docs/short-term-project-storage/elastic-tape-command-line-interface-hints#return-codes,206,35
